Dest,ArrDelayMinutes,Diverted,Cancelled,WeatherDelay,temp,dewpoint,wind,precip,alti,vis,cloudCoverage,cloudAlt,weather,ice
DTW,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.02,10.0,CLR,0.0,0,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.92,10.0,SCT,2500.0,0,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.89,9.0,BKN,1500.0,-RA,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.08,10.0,SCT,6000.0,0,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.11,10.0,CLR,0.0,0,0.0
DFW,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,29.96,10.0,CLR,0.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,29.82,10.0,CLR,0.0,0,0.0
DFW,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.22,10.0,CLR,0.0,0,0.0
DFW,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.07,10.0,SCT,3000.0,0,0.0
DFW,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.21,10.0,CLR,0.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.95,10.0,OVC,1400.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,29.85,10.0,OVC,1999.0,0,0.0
DFW,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.95,10.0,CLR,0.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.87,10.0,OVC,1699.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.94,10.0,BKN,7000.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.99,10.0,FEW,2500.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.82,10.0,CLR,0.0,0,0.0
MCO,31.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,FEW,4700.0,0,0.0
MCO,0.0,0.0,0.0,0.0,75.0,70.0,18.0,0.0,30.01,1.75,FEW,1400.0,-TSRA,0.0
GSO,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,29.88,10.0,BKN,4700.0,0,0.0
GSO,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.93,10.0,CLR,0.0,0,0.0
GSO,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.78,10.0,SCT,5500.0,0,0.0
GSO,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,29.88,10.0,OVC,7500.0,0,0.0
GSO,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.05,10.0,FEW,6500.0,0,0.0
GSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.34,10.0,OVC,5500.0,0,0.0
GSO,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.14,10.0,FEW,4400.0,0,0.0
GSO,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.94,7.0,BKN,1300.0,0,0.0
GSO,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.1,2.0,OVC,700.0,-DZ BR,0.0
GSO,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.08,10.0,CLR,0.0,0,0.0
GSO,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.21,7.0,BKN,300.0,0,0.0
GSO,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.12,10.0,BKN,800.0,-RA,0.0
GSO,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.06,10.0,SCT,900.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.03,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.92,10.0,FEW,4500.0,0,0.0
