Dest,ArrDelayMinutes,Diverted,Cancelled,WeatherDelay,temp,dewpoint,wind,precip,alti,vis,cloudCoverage,cloudAlt,weather,ice
LAS,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.99,10.0,CLR,0.0,0,0.0
PHX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81,10.0,CLR,0.0,0,0.0
SAN,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.02,10.0,CLR,0.0,0,0.0
BWI,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,29.79,10.0,FEW,8500.0,0,0.0
ATL,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.91,10.0,CLR,0.0,0,0.0
BDL,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.66,10.0,FEW,4900.0,0,0.0
BWI,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.96,10.0,CLR,0.0,0,0.0
BWI,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.75,10.0,0,0.0,0,0.0
BWI,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,29.83,10.0,CLR,0.0,0,0.0
CMH,0.0,0.0,0.0,0.0,61.0,37.9,11.0,0.0,30.05,10.0,SCT,25000.0,0,0.0
MDW,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.06,10.0,FEW,1500.0,0,0.0
MDW,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.18,10.0,BKN,1800.0,0,0.0
MDW,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.12,10.0,FEW,2100.0,0,0.0
STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.04,10.0,0,0.0,0,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.7,10.0,CLR,0.0,0,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.84,10.0,CLR,0.0,0,0.0
HOU,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.84,10.0,FEW,3300.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,84.9,19.0,5.0,0.0,29.97,10.0,FEW,25000.0,0,0.0
MDW,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,30.15,10.0,FEW,2200.0,0,0.0
OAK,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.19,10.0,FEW,1999.0,0,0.0
OAK,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.11,10.0,CLR,0.0,0,0.0
OAK,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.1,10.0,CLR,0.0,0,0.0
PHX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.87,10.0,CLR,0.0,0,0.0
PHX,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.92,10.0,0,0.0,0,0.0
PHX,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.8,10.0,CLR,0.0,0,0.0
PHX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.92,10.0,CLR,0.0,0,0.0
RNO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.21,10.0,CLR,0.0,0,0.0
SFO,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,30.14,10.0,0,0.0,0,0.0
SFO,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.11,10.0,0,0.0,0,0.0
SFO,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.18,5.0,CLR,0.0,HZ,0.0
SJC,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.16,10.0,FEW,10000.0,0,0.0
SJC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.19,10.0,FEW,10000.0,0,0.0
SJC,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.12,10.0,FEW,5000.0,0,0.0
SJC,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.11,10.0,FEW,5500.0,0,0.0
SMF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.12,10.0,0,0.0,0,0.0
SMF,36.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.04,10.0,CLR,0.0,0,0.0
SMF,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.14,10.0,CLR,0.0,0,0.0
SMF,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.17,10.0,CLR,0.0,0,0.0
SMF,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.03,10.0,CLR,0.0,0,0.0
STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.85,10.0,0,0.0,0,0.0
BWI,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,29.85,10.0,CLR,0.0,0,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.78,10.0,CLR,0.0,0,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.85,10.0,OVC,1400.0,0,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.85,10.0,CLR,0.0,0,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,29.7,10.0,CLR,0.0,0,0.0
HOU,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.96,10.0,SCT,1999.0,0,0.0
HOU,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.84,10.0,CLR,0.0,0,0.0
LAS,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,CLR,0.0,0,0.0
MDW,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.19,10.0,OVC,1800.0,0,0.0
PHX,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.89,10.0,CLR,0.0,0,0.0
PHX,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.8,10.0,CLR,0.0,0,0.0
BWI,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.89,10.0,CLR,0.0,0,0.0
BWI,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.73,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.04,10.0,CLR,0.0,0,0.0
MDW,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.14,10.0,FEW,2200.0,0,0.0
MDW,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.11,10.0,FEW,1800.0,0,0.0
LAS,0.0,0.0,0.0,0.0,87.1,19.9,3.0,0.0,29.99,10.0,CLR,0.0,0,0.0
MDW,0.0,0.0,0.0,0.0,44.1,35.1,13.0,0.0,30.08,10.0,FEW,1800.0,0,0.0
MDW,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.15,10.0,FEW,2200.0,0,0.0
OAK,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.19,10.0,FEW,1999.0,0,0.0
OAK,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.16,10.0,FEW,10000.0,0,0.0
PHX,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.81,10.0,CLR,0.0,0,0.0
SJC,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.12,10.0,FEW,499.0,0,0.0
SJC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.18,10.0,FEW,10000.0,0,0.0
SMF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.14,10.0,CLR,0.0,0,0.0
BUR,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.97,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.92,10.0,CLR,0.0,0,0.0
ONT,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.96,10.0,CLR,0.0,0,0.0
PHX,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.81,10.0,CLR,0.0,0,0.0
SAN,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.99,10.0,CLR,0.0,0,0.0
SAN,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.02,10.0,CLR,0.0,0,0.0
BUR,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.92,10.0,CLR,0.0,0,0.0
BUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,80.1,23.0,9.0,0.0,30.1,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,84.9,19.0,5.0,0.0,29.97,10.0,FEW,25000.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.99,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.01,10.0,CLR,0.0,0,0.0
LGB,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.92,10.0,CLR,0.0,0,0.0
LGB,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.93,10.0,CLR,0.0,0,0.0
MDW,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.12,10.0,FEW,2100.0,0,0.0
ONT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.01,10.0,CLR,0.0,0,0.0
PDX,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.17,10.0,SCT,7999.0,0,0.0
PHX,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.83,10.0,CLR,0.0,0,0.0
SAN,0.0,0.0,0.0,0.0,73.9,59.0,10.0,0.0,29.95,10.0,FEW,1300.0,0,0.0
SAN,18.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.01,10.0,CLR,0.0,0,0.0
SAN,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.02,10.0,CLR,0.0,0,0.0
SAN,0.0,0.0,0.0,0.0,73.0,57.9,8.0,0.0,29.99,10.0,FEW,1200.0,0,0.0
SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.19,10.0,FEW,12000.0,0,0.0
SNA,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.94,10.0,CLR,0.0,0,0.0
SNA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.01,10.0,FEW,1699.0,0,0.0
SNA,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.95,10.0,CLR,0.0,0,0.0
BWI,0.0,0.0,0.0,0.0,68.0,34.0,13.0,0.0,29.83,10.0,FEW,5500.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.96,10.0,CLR,0.0,0,0.0
MCO,52.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.93,10.0,CLR,0.0,0,0.0
TPA,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.97,10.0,CLR,0.0,0,0.0
BWI,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.76,10.0,FEW,7999.0,-RA,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.93,10.0,CLR,0.0,0,0.0
MDW,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.08,10.0,FEW,1800.0,0,0.0
OAK,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.19,10.0,FEW,999.0,0,0.0
PHX,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.88,10.0,CLR,0.0,0,0.0
BUR,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.92,10.0,CLR,0.0,0,0.0
BUR,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.01,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.97,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.01,10.0,CLR,0.0,0,0.0
LGB,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.99,10.0,CLR,0.0,0,0.0
LGB,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.01,10.0,CLR,0.0,0,0.0
LGB,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.93,10.0,CLR,0.0,0,0.0
ONT,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.01,10.0,CLR,0.0,0,0.0
ONT,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.92,10.0,CLR,0.0,0,0.0
PDX,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.17,10.0,OVC,8500.0,0,0.0
PDX,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.17,10.0,FEW,12000.0,0,0.0
PHX,0.0,0.0,0.0,0.0,91.9,30.9,3.0,0.0,29.88,10.0,CLR,0.0,0,0.0
PHX,42.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.83,10.0,CLR,0.0,0,0.0
SAN,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.96,10.0,FEW,1300.0,0,0.0
SAN,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.97,10.0,FEW,1200.0,0,0.0
SAN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.97,10.0,CLR,0.0,0,0.0
SAN,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.01,10.0,CLR,0.0,0,0.0
SAN,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.03,10.0,CLR,0.0,0,0.0
SEA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.16,10.0,0,0.0,0,0.0
SEA,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.19,10.0,BKN,11000.0,0,0.0
SNA,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.93,10.0,CLR,0.0,0,0.0
SNA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.01,10.0,FEW,1699.0,0,0.0
STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.85,10.0,0,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,81.0,24.1,4.0,0.0,30.08,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,CLR,0.0,0,0.0
OAK,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.19,10.0,FEW,999.0,0,0.0
OAK,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.11,10.0,FEW,7999.0,0,0.0
PHX,0.0,0.0,0.0,0.0,97.0,28.9,7.0,0.0,29.81,10.0,CLR,0.0,0,0.0
PHX,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.9,10.0,CLR,0.0,0,0.0
SJC,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.17,10.0,FEW,10000.0,0,0.0
SJC,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.09,10.0,FEW,5000.0,0,0.0
SJC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.19,10.0,FEW,10000.0,0,0.0
SMF,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.17,10.0,CLR,0.0,0,0.0
SMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.03,10.0,CLR,0.0,0,0.0
ATL,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.91,10.0,CLR,0.0,0,0.0
AUS,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.91,10.0,FEW,2500.0,0,0.0
BNA,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.93,10.0,BKN,7999.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,29.57,10.0,FEW,3200.0,0,0.0
BWI,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,29.79,10.0,FEW,8500.0,0,0.0
BWI,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.96,10.0,CLR,0.0,0,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.85,10.0,CLR,0.0,0,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,29.86,10.0,SCT,1600.0,0,0.0
DAL,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.79,10.0,CLR,0.0,0,0.0
DAL,12.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,29.68,10.0,CLR,0.0,0,0.0
DCA,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,29.84,10.0,CLR,0.0,0,0.0
DSM,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.0,10.0,OVC,7500.0,-RA,0.0
DSM,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.05,29.99,6.0,BKN,4500.0,-RA BR,0.0
ECP,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.96,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.97,10.0,CLR,0.0,0,0.0
HOU,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.85,10.0,CLR,0.0,0,0.0
ICT,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.79,10.0,OVC,4600.0,0,0.0
ICT,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,29.86,10.0,CLR,0.0,0,0.0
LAS,5.0,0.0,0.0,0.0,84.9,19.0,5.0,0.0,29.97,10.0,FEW,25000.0,0,0.0
LAS,15.0,0.0,0.0,0.0,80.1,23.0,9.0,0.0,30.1,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.01,9.0,CLR,0.0,0,0.0
LIT,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.83,10.0,SCT,2300.0,0,0.0
MCI,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.01,29.86,7.0,OVC,1999.0,-DZ,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.93,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,82.9,63.0,3.0,0.0,30.04,10.0,FEW,4500.0,0,0.0
MDW,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.08,10.0,FEW,1800.0,0,0.0
MDW,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,30.15,10.0,FEW,2200.0,0,0.0
MKE,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.17,10.0,OVC,1699.0,0,0.0
OMA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.99,10.0,FEW,999.0,0,0.0
PDX,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.18,10.0,BKN,7000.0,-RA,0.0
PHX,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.8,10.0,CLR,0.0,0,0.0
RSW,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.03,10.0,CLR,0.0,0,0.0
