Dest,ArrDelayMinutes,Diverted,Cancelled,WeatherDelay,temp,dewpoint,wind,precip,alti,vis,cloudCoverage,cloudAlt,weather,ice
LGA,25.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.36,10.0,CLR,0.0,0,0.0
BOS,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.42,10.0,FEW,5000.0,0,0.0
MCO,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.07,8.0,CLR,0.0,0,0.0
LGB,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,8.0,CLR,0.0,0,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.52,10.0,OVC,3800.0,0,0.0
CLT,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.31,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.25,10.0,FEW,5000.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,30.16,10.0,CLR,0.0,0,0.0
RSW,29.0,0.0,0.0,0.0,82.0,69.1,10.0,0.0,30.08,10.0,FEW,12000.0,0,0.0
HPN,14.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.4,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11,10.0,CLR,0.0,0,0.0
CLE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.24,5.0,BKN,1999.0,-SN,0.0
LGA,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.57,10.0,CLR,0.0,0,0.0
CHS,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.24,10.0,CLR,0.0,0,0.0
FLL,29.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.16,10.0,FEW,2200.0,0,0.0
LGA,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.47,10.0,CLR,0.0,0,0.0
CHS,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.27,10.0,SCT,12000.0,0,0.0
JFK,0.0,0.0,0.0,0.0,32.0,5.0,17.0,0.0,30.28,10.0,FEW,7000.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.16,10.0,FEW,2200.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.44,10.0,CLR,0.0,0,0.0
PBI,29.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.1,10.0,FEW,4500.0,0,0.0
PVD,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.22,10.0,FEW,4500.0,0,0.0
EWR,43.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.44,10.0,CLR,0.0,0,0.0
HPN,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.25,10.0,CLR,0.0,0,0.0
AUS,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.39,9.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.18,10.0,SCT,3300.0,0,0.0
MSY,0.0,0.0,0.0,0.0,54.0,30.9,11.0,0.0,30.37,10.0,CLR,0.0,0,0.0
RSW,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.15,10.0,FEW,2500.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,30.42,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.13,10.0,FEW,3999.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.08,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.54,10.0,CLR,0.0,0,0.0
LGA,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.53,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,30.56,10.0,CLR,0.0,0,0.0
BOS,7.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.52,10.0,CLR,0.0,0,0.0
DCA,0.0,0.0,0.0,0.0,28.0,10.0,15.0,0.0,30.58,10.0,CLR,0.0,0,0.0
MCO,17.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.28,10.0,FEW,1699.0,0,0.0
BOS,68.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.86,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.47,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.09,10.0,FEW,2900.0,0,0.0
CHS,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.24,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.44,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.14,10.0,CLR,0.0,0,0.0
DCA,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,30.36,10.0,FEW,5500.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.33,10.0,CLR,0.0,0,0.0
JFK,5.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,30.33,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.04,10.0,FEW,900.0,0,0.0
TPA,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.13,10.0,OVC,2800.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.1,10.0,CLR,0.0,0,0.0
BOS,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.57,10.0,CLR,0.0,0,0.0
SFO,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.17,10.0,CLR,0.0,0,0.0
AUS,0.0,0.0,0.0,0.0,57.9,36.0,6.0,0.0,30.31,10.0,FEW,25000.0,0,0.0
LGB,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.04,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.5,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,84.0,66.9,6.0,0.0,30.13,10.0,SCT,3500.0,0,0.0
MSY,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.41,10.0,BKN,2300.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,30.16,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,30.26,10.0,CLR,0.0,0,0.0
LGA,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.58,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.12,10.0,SCT,3999.0,0,0.0
CLT,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.26,10.0,CLR,0.0,0,0.0
BOS,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.45,10.0,CLR,0.0,0,0.0
TPA,15.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.16,10.0,SCT,3000.0,0,0.0
MCO,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.26,7.0,FEW,1500.0,-RA,0.0
FLL,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.02,30.16,10.0,BKN,5000.0,RA,0.0
BDL,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.48,10.0,CLR,0.0,0,0.0
LGA,41.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.57,10.0,CLR,0.0,0,0.0
FLL,19.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.07,10.0,SCT,3999.0,0,0.0
DCA,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.35,10.0,BKN,5000.0,0,0.0
RIC,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.25,10.0,CLR,0.0,0,0.0
BOS,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.31,10.0,FEW,5000.0,0,0.0
PIT,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.39,9.0,SCT,2400.0,-SN,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.24,10.0,CLR,0.0,0,0.0
DCA,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.55,10.0,CLR,0.0,0,0.0
JFK,4.0,0.0,0.0,0.0,30.9,10.9,22.0,0.0,30.22,10.0,SCT,6000.0,0,0.0
JFK,0.0,0.0,0.0,0.0,30.9,10.9,22.0,0.0,30.22,10.0,SCT,6000.0,0,0.0
FLL,22.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.14,10.0,FEW,2500.0,0,0.0
EWR,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.95,10.0,FEW,4300.0,0,0.0
RSW,0.0,0.0,0.0,0.0,78.1,69.1,6.0,0.0,30.11,10.0,CLR,0.0,0,0.0
EWR,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.56,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,30.19,10.0,CLR,0.0,0,0.0
PBI,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.16,10.0,SCT,2400.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.11,10.0,CLR,0.0,0,0.0
BDL,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.55,10.0,CLR,0.0,0,0.0
BOS,172.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.55,10.0,CLR,0.0,0,0.0
PBI,64.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.17,10.0,BKN,1300.0,0,0.0
LGA,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.3,10.0,CLR,0.0,0,0.0
FLL,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.09,10.0,SCT,11000.0,0,0.0
DCA,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.49,10.0,CLR,0.0,0,0.0
RSW,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.14,10.0,CLR,0.0,0,0.0
DCA,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.59,10.0,CLR,0.0,0,0.0
RDU,0.0,0.0,0.0,0.0,34.0,15.1,6.0,0.0,30.5,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.56,10.0,CLR,0.0,0,0.0
PIT,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.43,10.0,FEW,4400.0,0,0.0
BUF,99.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.52,10.0,CLR,0.0,0,0.0
EWR,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.29,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0.0,0,0.0
BUF,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.53,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.57,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.12,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,30.28,10.0,CLR,0.0,0,0.0
LGB,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.02,10.0,CLR,0.0,0,0.0
SLC,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.94,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,30.27,10.0,FEW,6500.0,0,0.0
BTV,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.38,10.0,OVC,2700.0,0,0.0
LGB,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.03,10.0,CLR,0.0,0,0.0
CLT,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.46,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.1,10.0,FEW,3300.0,0,0.0
FLL,35.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.08,10.0,OVC,4600.0,0,0.0
JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.34,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.15,10.0,CLR,0.0,0,0.0
DCA,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.29,10.0,BKN,6000.0,0,0.0
DCA,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.22,10.0,SCT,4900.0,0,0.0
HPN,86.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.52,10.0,CLR,0.0,0,0.0
SFO,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.09,9.0,FEW,1300.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.04,10.0,FEW,900.0,0,0.0
RSW,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.14,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.59,10.0,CLR,0.0,0,0.0
DCA,36.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,30.39,10.0,FEW,6000.0,0,0.0
MSP,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.05,10.0,OVC,2600.0,0,0.0
BOS,13.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.57,10.0,CLR,0.0,0,0.0
SAV,29.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.24,10.0,0,0.0,0,0.0
BOS,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,30.32,10.0,FEW,5000.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.82,10.0,BKN,4100.0,0,0.0
CHS,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.38,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.47,10.0,CLR,0.0,0,0.0
MCO,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.13,10.0,OVC,2100.0,0,0.0
PIT,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,30.09,7.0,BKN,2500.0,-SN,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.31,10.0,FEW,5000.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.41,10.0,FEW,5000.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.59,10.0,CLR,0.0,0,0.0
JFK,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.59,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.56,10.0,CLR,0.0,0,0.0
PDX,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.26,10.0,OVC,9000.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.04,10.0,FEW,900.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.15,10.0,OVC,2100.0,0,0.0
SFO,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.12,10.0,0,0.0,0,0.0
SAV,22.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.24,10.0,CLR,0.0,0,0.0
BOS,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.47,10.0,CLR,0.0,0,0.0
RSW,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.18,10.0,BKN,1999.0,0,0.0
PIT,81.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.52,10.0,CLR,0.0,0,0.0
BOS,76.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.57,10.0,CLR,0.0,0,0.0
MCO,21.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.21,10.0,OVC,1699.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.56,10.0,CLR,0.0,0,0.0
BNA,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.52,10.0,CLR,0.0,0,0.0
LGB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11,10.0,CLR,0.0,0,0.0
SJC,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.1,10.0,FEW,3000.0,0,0.0
EWR,55.0,0.0,0.0,0.0,19.9,-0.9,14.0,0.0,30.59,10.0,CLR,0.0,0,0.0
MCO,106.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.07,8.0,FEW,600.0,0,0.0
PBI,45.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.14,10.0,SCT,2500.0,0,0.0
HPN,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,30.24,10.0,FEW,4700.0,0,0.0
TPA,49.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.2,9.0,OVC,4300.0,-RA,0.0
FLL,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,30.16,10.0,OVC,5500.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.03,10.0,BKN,3800.0,0,0.0
DCA,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.5,10.0,CLR,0.0,0,0.0
EWR,67.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.21,10.0,OVC,6000.0,0,0.0
TPA,46.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.19,10.0,FEW,2800.0,0,0.0
BOS,182.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.26,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,10.0,CLR,0.0,0,0.0
BUF,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.53,10.0,CLR,0.0,0,0.0
SEA,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.17,10.0,SCT,2600.0,0,0.0
FLL,17.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.15,10.0,BKN,5000.0,-RA,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.13,10.0,CLR,0.0,0,0.0
BOS,41.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,30.31,10.0,FEW,5000.0,0,0.0
FLL,60.0,0.0,0.0,0.0,0.0,0.0,2.0,0.02,30.16,10.0,BKN,5000.0,RA,0.0
ORH,38.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.31,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,30.2,10.0,CLR,0.0,0,0.0
EWR,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.29,10.0,FEW,3999.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.25,10.0,CLR,0.0,0,0.0
BOS,70.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.2,10.0,SCT,3300.0,0,0.0
PBI,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.17,10.0,SCT,1500.0,0,0.0
PBI,111.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.16,10.0,BKN,1800.0,0,0.0
BOS,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.25,10.0,FEW,5000.0,0,0.0
EWR,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.52,10.0,CLR,0.0,0,0.0
DCA,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.56,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,30.5,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.56,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.5,10.0,CLR,0.0,0,0.0
HPN,89.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.4,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,30.24,10.0,CLR,0.0,0,0.0
BDL,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.32,10.0,CLR,0.0,0,0.0
LGB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.51,10.0,CLR,0.0,0,0.0
BOS,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.31,10.0,FEW,5000.0,0,0.0
BWI,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.35,10.0,CLR,0.0,0,0.0
SFO,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.09,10.0,0,0.0,0,0.0
BDL,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.86,10.0,CLR,0.0,0,0.0
PBI,29.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.12,10.0,BKN,1500.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.3,10.0,CLR,0.0,0,0.0
EWR,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.23,10.0,SCT,6000.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.48,10.0,CLR,0.0,0,0.0
PBI,84.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.1,10.0,SCT,2400.0,0,0.0
HPN,47.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.55,10.0,CLR,0.0,0,0.0
BOS,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.23,10.0,FEW,3600.0,0,0.0
BOS,20.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.81,10.0,SCT,5500.0,0,0.0
TPA,18.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.15,10.0,FEW,1200.0,0,0.0
BUF,50.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.5,10.0,FEW,3000.0,0,0.0
BOS,147.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.23,10.0,CLR,0.0,0,0.0
JFK,41.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.28,10.0,CLR,0.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.26,10.0,FEW,5000.0,0,0.0
DCA,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,30.36,10.0,SCT,5500.0,0,0.0
BOS,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.04,10.0,FEW,2500.0,0,0.0
MCO,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.27,10.0,OVC,2400.0,0,0.0
