Dest,ArrDelayMinutes,Diverted,Cancelled,WeatherDelay,temp,dewpoint,wind,precip,alti,vis,cloudCoverage,cloudAlt,weather,ice
CAK,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.37,4.0,OVC,800.0,-FZRA BR,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.85,10.0,CLR,0.0,0,0.0
IAH,16.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,29.86,10.0,CLR,0.0,0,0.0
SAT,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.06,10.0,BKN,1600.0,0,0.0
ATL,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.3,10.0,SCT,7999.0,0,0.0
IAH,39.0,0.0,0.0,0.0,46.9,25.0,13.0,0.0,29.84,10.0,FEW,4000.0,0,0.0
IAH,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,29.78,10.0,FEW,5500.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.99,10.0,BKN,3200.0,0,0.0
MAF,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.98,10.0,SCT,10000.0,0,0.0
ATL,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.07,29.41,2.0,FEW,800.0,-RA BR,0.0
IAD,40.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.42,10.0,OVC,400.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,29.79,10.0,FEW,5500.0,0,0.0
IAH,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.95,10.0,CLR,0.0,0,0.0
RIC,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.48,10.0,CLR,0.0,0,0.0
IAH,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.29,10.0,CLR,0.0,0,0.0
HSV,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.24,10.0,FEW,2900.0,0,0.0
IAD,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.22,10.0,CLR,0.0,0,0.0
BRO,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,29.98,10.0,BKN,1900.0,0,0.0
ELP,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.9,10.0,CLR,0.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,29.97,10.0,OVC,1300.0,0,0.0
SAV,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.46,10.0,0,0.0,0,0.0
RDU,0.0,0.0,0.0,0.0,63.0,61.0,3.0,1.0E-4,29.9,3.0,BKN,800.0,-RA BR,0.0
IAH,7.0,0.0,0.0,0.0,0.0,0.0,11.0,0.01,29.82,1.5,OVC,499.0,-RA BR,0.0
CHS,1.0,0.0,0.0,0.0,51.1,50.0,5.0,0.0,30.08,9.0,OVC,400.0,0,0.0
IAH,0.0,0.0,0.0,0.0,46.9,44.1,11.0,0.19,30.26,1.0,OVC,700.0,+RA BR,0.0
STL,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.78,9.0,BKN,1100.0,-SN,0.0
CHS,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.17,10.0,CLR,0.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.32,10.0,CLR,0.0,0,0.0
TUS,0.0,0.0,0.0,0.0,66.9,10.9,10.0,0.0,30.28,10.0,CLR,0.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.34,10.0,0,0.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.31,10.0,0,0.0,0,0.0
ELP,0.0,0.0,0.0,0.0,50.0,16.0,4.0,0.0,30.24,10.0,FEW,24000.0,0,0.0
IAD,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.32,10.0,CLR,0.0,0,0.0
IAH,41.0,0.0,0.0,41.0,0.0,0.0,10.0,0.0,29.89,10.0,FEW,1800.0,0,0.0
IAD,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.11,10.0,FEW,6000.0,0,0.0
DFW,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.04,10.0,OVC,2800.0,0,0.0
STL,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.2,10.0,OVC,9000.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.98,7.0,FEW,800.0,0,0.0
ELP,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.98,10.0,OVC,10000.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33,10.0,CLR,0.0,0,0.0
MCI,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.98,10.0,BKN,11000.0,0,0.0
SYR,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.01,10.0,OVC,4300.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.98,4.0,BKN,999.0,BR,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.02,10.0,CLR,0.0,0,0.0
IAH,11.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.88,5.0,BKN,600.0,BR,0.0
CMH,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.74,10.0,SCT,800.0,-RA,0.0
JAX,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,29.91,10.0,0,0.0,0,0.0
IAD,75.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,29.88,10.0,CLR,0.0,0,0.0
IAD,66.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,29.59,10.0,FEW,7000.0,0,0.0
ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,30.11,4.0,FEW,400.0,-RA BR,0.0
IAD,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.27,10.0,BKN,4900.0,0,0.0
DFW,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.13,10.0,OVC,5500.0,0,0.0
IAD,115.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.07,10.0,OVC,4700.0,-RA,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.99,10.0,FEW,1699.0,0,0.0
IAD,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.17,10.0,CLR,0.0,0,0.0
MOB,0.0,0.0,0.0,0.0,63.0,50.0,9.0,0.0,30.26,10.0,FEW,4100.0,0,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,29.98,10.0,BKN,2600.0,0,0.0
CLT,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01,30.07,6.0,OVC,300.0,-RA BR,0.0
IAH,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.25,10.0,OVC,2500.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.13,10.0,SCT,3500.0,0,0.0
CLT,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.39,10.0,BKN,700.0,0,0.0
IAH,126.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.13,10.0,CLR,0.0,0,0.0
IAD,0.0,0.0,0.0,0.0,44.1,41.0,6.0,0.04,29.41,5.0,BKN,400.0,-RA BR,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.84,10.0,OVC,1300.0,0,0.0
MOB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.05,7.0,OVC,600.0,0,0.0
BDL,2.0,0.0,0.0,0.0,39.9,37.9,3.0,0.0,30.13,5.0,OVC,2400.0,BR,0.0
CAK,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.05,0.75,VV,200.0,BR,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.97,8.0,BKN,1100.0,0,0.0
IAH,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.87,9.0,BKN,1600.0,0,0.0
IAH,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.86,7.0,BKN,1699.0,0,0.0
DTW,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.11,6.0,OVC,2500.0,HZ,0.0
ORF,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.2,10.0,CLR,0.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.87,9.0,BKN,1600.0,0,0.0
IAD,0.0,0.0,0.0,0.0,46.0,44.1,7.0,0.0,30.11,10.0,OVC,600.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.01,10.0,CLR,0.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.89,10.0,CLR,0.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.93,10.0,CLR,0.0,0,0.0
OKC,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.98,10.0,BKN,3200.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.27,10.0,CLR,0.0,0,0.0
LFT,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.64,8.0,OVC,600.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.4,10.0,CLR,0.0,0,0.0
IAD,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,29.87,10.0,SCT,6500.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.02,10.0,CLR,0.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.88,10.0,CLR,0.0,0,0.0
LGA,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.99,10.0,BKN,3900.0,0,0.0
CHS,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.16,10.0,CLR,0.0,0,0.0
IAD,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.71,10.0,BKN,7999.0,0,0.0
CLT,77.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.74,10.0,BKN,4700.0,0,0.0
XNA,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.94,10.0,CLR,0.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.93,10.0,CLR,0.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.31,10.0,CLR,0.0,0,0.0
MKE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.89,10.0,0,0.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.13,10.0,BKN,3800.0,0,0.0
MCI,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.77,10.0,SCT,2300.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.94,10.0,OVC,900.0,0,0.0
IAH,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.03,10.0,CLR,0.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.44,10.0,0,0.0,0,0.0
IAD,58.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.06,10.0,OVC,4600.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.98,2.0,OVC,400.0,BR,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.03,4.0,OVC,499.0,BR,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.98,1.0,OVC,400.0,BR,0.0
CHS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.19,10.0,OVC,11000.0,0,0.0
IAH,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,10.0,BKN,2900.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.07,10.0,OVC,2700.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.78,7.0,BKN,2400.0,0,0.0
MCI,0.0,0.0,0.0,0.0,30.9,21.0,17.0,0.0,30.03,10.0,OVC,3800.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.8,9.0,OVC,1900.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.78,5.0,BKN,700.0,BR,0.0
IAH,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.75,7.0,OVC,2700.0,0,0.0
IAH,3.0,0.0,0.0,0.0,61.0,54.0,9.0,0.0,29.79,10.0,OVC,800.0,0,0.0
IAH,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.22,10.0,BKN,2800.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.03,2.0,OVC,499.0,-RA BR,0.0
MSY,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.21,10.0,FEW,7500.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.06,7.0,OVC,700.0,0,0.0
PNS,848.0,0.0,0.0,848.0,0.0,0.0,5.0,0.0,30.11,1.0,OVC,300.0,BR,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.13,10.0,SCT,3500.0,0,0.0
IAH,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.98,4.0,OVC,400.0,BR,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.21,10.0,BKN,2900.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.99,4.0,OVC,400.0,BR,0.0
OKC,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.29,10.0,OVC,6000.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.02,30.02,4.0,OVC,600.0,-RA BR,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.06,7.0,OVC,700.0,0,0.0
IAH,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.22,10.0,BKN,2600.0,0,0.0
IAD,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.19,10.0,CLR,0.0,0,0.0
IND,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.29,6.0,FEW,1200.0,BR,0.0
STL,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.23,10.0,FEW,10000.0,0,0.0
IAD,3.0,0.0,0.0,0.0,51.1,48.9,5.0,0.02,29.9,2.0,BKN,500.0,-RA BR,0.0
IAD,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01,29.91,2.0,FEW,900.0,-RA BR,0.0
MSP,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.11,10.0,CLR,0.0,0,0.0
CHS,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.04,10.0,CLR,0.0,0,0.0
ORF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.37,10.0,SCT,5500.0,0,0.0
LGA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.88,10.0,CLR,0.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.91,7.0,BKN,900.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.23,10.0,CLR,0.0,0,0.0
IAD,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.22,10.0,CLR,0.0,0,0.0
CHS,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.18,10.0,CLR,0.0,0,0.0
IAD,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,29.72,10.0,SCT,5000.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.08,9.0,SCT,1900.0,0,0.0
DSM,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.78,3.0,BKN,1200.0,BR,0.0
